CodCuenta;Cuenta;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sept;Oct;Nov;Dic
5020102003;AGUINALDOS;1338.60;1338.60;1338.60;1338.60;1643.43;1479.85;1479.85;1479.85;1479.85;1479.85;1479.85;1479.85
5020102004;INDEMNIZACIONES - VACACIONES;669.30;669.30;669.30;669.30;821.71;739.93;739.93;739.93;739.93;739.93;739.93;739.93
5020102006;SUBSIDIOS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020102007;REFRIGERIOS AL PERSONAL;455.18;455.18;455.18;455.18;455.18;455.18;455.18;455.18;455.18;455.18;455.18;455.18
5020103001;HONORARIOS PROFESIONALES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104001;MATERIAL DE ESCRITORIO;0.00;83.60;348.00;332.50;0.00;68.00;0.00;28.40;82.00;332.50;0.00;0.00
5020104002;SERVICIOS DE COURRIER;60.00;60.00;60.00;60.00;60.00;80.00;60.00;60.00;100.00;60.00;80.00;80.00
5020104003;SERVICIOS Y COMUNICACIONES;361.89;361.89;361.89;361.89;361.89;361.89;361.89;361.89;361.89;361.89;361.89;361.89
5020104004;SERVICIOS DE SEGURIDAD;689.00;689.00;689.00;689.00;689.00;689.00;689.00;689.00;689.00;689.00;689.00;689.00
5020104005;ALQUILER DE OFICINAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104006;SEGUROS;0.00;800.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104007;SERVICIOS DE FOTOCOPIAS, ANILLADOS Y OTROS;10.00;10.00;10.00;10.00;10.00;10.00;10.00;10.00;10.00;10.00;10.00;0.00
5020104008;GASTOS DE IMPRENTA, ENMARCADOS Y OTROS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104009;SERVICIO Y MATERIAL DE LIMPIEZA;40.00;40.00;40.00;40.00;40.00;40.00;40.00;40.00;40.00;40.00;40.00;40.00
5020104010;GASTOS DE MOVILIDAD;560.00;1260.00;350.00;630.00;700.00;420.00;700.00;420.00;700.00;420.00;1190.00;630.00
5020104012;SUSCRIPCIONES Y CUOTAS;115.00;115.00;115.00;115.00;115.00;115.00;115.00;115.00;115.00;115.00;115.00;115.00
5020104013;CAPACITACIÓN AL PERSONAL;0.00;0.00;0.00;0.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104014;INTERESES Y MULTAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104015;GASTOS BANCARIOS;0.00;0.00;500.00;0.00;0.00;500.00;0.00;0.00;500.00;0.00;0.00;500.00
5020104021;REPARACIÓN Y MANTENIMIENTO DE EQUIPOS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020104022;REPARACIÓN Y MANTENIMIENTO INSTALACIONES;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;100.00;0.00
5020104030;GASTOS VARIOS;0.00;1500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020105001;DEPRECIACIÓN DE ACTIVOS FIJOS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020106001;IMPUESTO A LAS TRANSACCIONES FINANCIERAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020106003;IMPUESTO A LAS TRANSACCIONES;454.14;2260.26;1722.61;1106.62;2142.29;1242.36;1409.04;783.00;866.55;1131.69;3288.62;950.06
5020106004;PATENTES Y LICENCIAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020109009;EQUIPOS DE COMPUTACIÓN;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5100501001;AJUSTE POR INFLACION Y TENENCIA DE BIENES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5100501002;RESULTADOS POR EXPOSICION  A LA INFLACION;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5100501003;AJUSTE POR DIFERENCIA DE CAMBIO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5100601001;PERDIDAS Y GANANCIAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
5020109002;GASTOS DN;6026.02;6073.83;5961.73;6600.30;8830.33;6528.91;6262.50;6530.17;6840.24;6956.54;6303.15;6217.48
5020109003;GASTOS SA;7282.09;7035.23;9034.01;7445.55;8868.90;9349.18;7972.01;7395.40;9349.18;7685.72;7578.02;9406.33
