CodCuenta;Cuenta;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Sept;Oct;Nov;Dic
5020102006;SUBSIDIOS;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163;2163
5020102007;REFRIGERIOS AL PERSONAL;1717.27;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45;2172.45
5020103001;HONORARIOS PROFESIONALES;0;0;0;0;0;0;0;0;0;0;0;0
5020104001;MATERIAL DE ESCRITORIO;1363.66;4988.86;5069.16;5001.16;5578.86;1343.66;1125.16;4981.66;4913.66;4913.66;4913.66;1308.66
5020104002;SERVICIOS DE COURRIER;40;1194.16;1194.16;1731.24;1194.16;1194.16;1194.16;2268.32;1194.16;2268.32;1194.16;1194.16
5020104003;SERVICIOS Y COMUNICACIONES;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13;4648.13
5020104004;SERVICIOS DE SEGURIDAD;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
5020104005;ALQUILER DE OFICINAS;0;0;5000;5000;5000;0;0;0;0;0;0;0
5020104006;SEGUROS;0;0;0;0;0;0;0;0;0;0;0;0
5020104007;SERVICIOS DE FOTOCOPIAS, ANILLADOS Y OTROS;0;0;0;0;0;0;0;0;0;0;0;0
5020104008;GASTOS DE IMPRENTA, ENMARCADOS Y OTROS;0;0;0;0;0;0;0;0;0;0;0;0
5020104009;SERVICIO Y MATERIAL DE LIMPIEZA;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48;3666.48
5020104010;GASTOS DE MOVILIDAD;920;950;950;500;1000;1100;920;1340;860;1090;830;530
5020104012;SUSCRIPCIONES Y CUOTAS;460;460;460;575;805;805;805;575;575;0;0;0
5020104013;CAPACITACIÓN AL PERSONAL;0;0;0;0;2000;0;0;0;2000;0;0;0
5020104014;INTERESES Y MULTAS;0;0;0;2442;0;0;0;0;0;0;0;0
5020104015;GASTOS BANCARIOS;0;0;0;0;0;0;0;0;0;0;0;0
5020104021;REPARACIÓN Y MANTENIMIENTO DE EQUIPOS;0;0;0;0;0;0;0;0;0;0;0;0
5020104022;REPARACIÓN Y MANTENIMIENTO INSTALACIONES;0;2898.18;3898.18;2000;3898.18;3898.18;1000;5796.36;3796.36;0;0;0
5020104030;GASTOS VARIOS;0;0;300;300;0;0;0;0;0;0;0;0
5020105001;DEPRECIACIÓN DE ACTIVOS FIJOS;0;0;0;0;0;0;0;0;0;0;0;0
5020106001;IMPUESTO A LAS TRANSACCIONES FINANCIERAS;0;0;0;0;0;0;0;0;0;0;0;0
5020106003;IMPUESTO A LAS TRANSACCIONES;5172.41;6724.14;8310.34;9137.93;9482.76;6724.14;8034.48;9931.03;9655.17;9758.62;9655.17;6163.1
5020106004;PATENTES Y LICENCIAS;0;545;545;545;545;545;0;0;0;0;0;0
5020109001;EQUIPOS DE COMPUTACIÓN;0;1443.6;1415.2;243.6;500;0;0;0;0;0;0;0
5100501001;AJUSTE POR INFLACION Y TENENCIA DE BIENES;0;0;0;0;0;0;0;0;0;0;0;0
5100501002;RESULTADOS POR EXPOSICION  A LA INFLACION;0;0;0;0;0;0;0;0;0;0;0;0
5100501003;AJUSTE POR DIFERENCIA DE CAMBIO;0;0;0;0;0;0;0;0;0;0;0;0
5100601001;PERDIDAS Y GANANCIAS;0;0;0;0;0;0;0;0;0;0;0;0
5020109002;GASTOS DN;30924.11;33199.54;33553.8;38232.01;43846.51;37739.19;38204.63;47860.81;39532.42;40202.34;36438.78;32468.39
5020109003;GASTOS SA;25219.01;26101.45;26559.44;54188.13;45683.06;57693.82;51099.6;41003.82;34034.68;51725.79;31844.55;32876.76
